id,nama,age,gender,harga_beli,kind_of_food,restaurant,delivery_time,friends,jumlah_klik_produk_tertentu,latitude,longitude,latitude_restaurant,longitude_restaurant,review
1242,User1242,53,Female,27,Dessert,KFC,9.094078609,307,14,-6.176986,106.824427,-6.192915894,106.820339,"Poor quality, not worth the money."
1243,User1243,65,Female,23.26,Healthy,JCo,44.10490046,328,1,-6.122666,106.842072,-6.200214681,106.8234153,Very tasty and well-prepared.
1244,User1244,40,Female,74.22,Beverage,Mi Gacoan,33.52609169,11,4,-6.116242,106.799429,-6.17657643,106.8054332,"Poor quality, not worth the money."
1245,User1245,48,Female,13.43,Fast Food,Burger King,77.47928286,495,3,-6.176682,106.710787,-6.194020442,106.8497223,"Great food, definitely coming back."
1246,User1246,56,Female,67.48,Healthy,KFC,64.8439508,156,9,-6.102862,106.745284,-6.192915894,106.820339,"Great food, definitely coming back."
1247,User1247,29,Male,12.13,Healthy,JCo,45.41305059,427,16,-6.154226,106.755423,-6.200214681,106.8234153,The food was delicious and fresh!
1248,User1248,52,Female,91.26,Beverage,Burger King,34.65991289,377,14,-6.137817,106.877455,-6.194020442,106.8497223,"Great food, definitely coming back."
1249,User1249,21,Female,25.75,Fast Food,McDonald's,43.1287621,264,18,-6.124094,106.803673,-6.191438909,106.8429918,"Poor quality, not worth the money."
1250,User1250,67,Male,57.51,Beverage,Starbucks,51.0921056,193,0,-6.100241,106.86063,-6.184808705,106.8234289,"Poor quality, not worth the money."
1251,User1251,60,Female,52.53,Beverage,McDonald's,31.35718999,287,12,-6.156757,106.887824,-6.191438909,106.8429918,"Great food, definitely coming back."
1252,User1252,18,Female,53.45,Dessert,McDonald's,13.34922332,48,17,-6.191541,106.867115,-6.191438909,106.8429918,"Poor quality, not worth the money."
1253,User1253,24,Male,17.17,Healthy,Starbucks,15.46462361,145,12,-6.179414,106.796008,-6.184808705,106.8234289,"Poor quality, not worth the money."
1254,User1254,51,Male,20.49,Beverage,JCo,55.12672451,150,4,-6.100872,106.831822,-6.200214681,106.8234153,"Amazing flavors, highly recommend!"
1255,User1255,47,Male,28.93,Dessert,Mi Gacoan,20.32982044,312,1,-6.139812,106.805875,-6.17657643,106.8054332,"Amazing flavors, highly recommend!"
1256,User1256,39,Female,51.85,Healthy,Starbucks,17.86269508,366,8,-6.152505,106.82374,-6.184808705,106.8234289,The food was delicious and fresh!
1257,User1257,32,Male,43.25,Healthy,KFC,31.67662639,294,17,-6.147861,106.855693,-6.192915894,106.820339,"Not worth the price, very disappointing."
1258,User1258,40,Female,54.1,Dessert,Burger King,48.76466422,452,8,-6.109053,106.873333,-6.194020442,106.8497223,"Terrible experience, food was awful."
1259,User1259,45,Male,97.32,Dessert,KFC,68.89953076,435,4,-6.100097,106.737276,-6.192915894,106.820339,"Great food, definitely coming back."
1260,User1260,21,Female,5.57,Fast Food,JCo,19.70532015,494,18,-6.172768,106.800702,-6.200214681,106.8234153,"Great food, definitely coming back."
1261,User1261,67,Male,70.04,Fast Food,KFC,58.27398336,287,1,-6.112008,106.887816,-6.192915894,106.820339,Very tasty and well-prepared.
1262,User1262,48,Male,76.35,Fast Food,Mi Gacoan,36.49120839,303,18,-6.113546,106.785891,-6.17657643,106.8054332,Very tasty and well-prepared.
1263,User1263,57,Male,55.69,Fast Food,McDonald's,57.53909153,402,12,-6.117582,106.769748,-6.191438909,106.8429918,"Poor quality, not worth the money."
1264,User1264,64,Male,20.35,Healthy,McDonald's,28.00811545,317,3,-6.144494,106.862001,-6.191438909,106.8429918,The food was delicious and fresh!
1265,User1265,41,Male,35.26,Dessert,Burger King,52.86104543,100,15,-6.129372,106.779354,-6.194020442,106.8497223,"Poor quality, not worth the money."
1266,User1266,42,Male,92.25,Beverage,Starbucks,57.57466983,175,4,-6.119273,106.742584,-6.184808705,106.8234289,The food was delicious and fresh!
1267,User1267,61,Male,38.14,Healthy,KFC,32.53760975,105,14,-6.15192,106.862519,-6.192915894,106.820339,"Excellent taste, worth every penny!"
1268,User1268,31,Female,73.42,Beverage,Starbucks,30.770643,43,17,-6.181171,106.767943,-6.184808705,106.8234289,"Poor quality, not worth the money."
1269,User1269,50,Female,38.16,Beverage,Burger King,72.37335507,106,5,-6.189147,106.719027,-6.194020442,106.8497223,"Not worth the price, very disappointing."
1270,User1270,50,Male,44.83,Fast Food,JCo,28.79154954,165,15,-6.163205,106.786817,-6.200214681,106.8234153,"Excellent taste, worth every penny!"
1271,User1271,68,Male,98.67,Beverage,Starbucks,42.08869622,442,10,-6.126793,106.774194,-6.184808705,106.8234289,"Terrible experience, food was awful."
1272,User1272,67,Male,66.04,Healthy,Burger King,16.58707678,356,5,-6.171839,106.869902,-6.194020442,106.8497223,"Amazing flavors, highly recommend!"
1273,User1273,43,Male,75.92,Healthy,Starbucks,56.84135492,491,4,-6.133253,106.734568,-6.184808705,106.8234289,"Unimpressed with the taste, won't return."
1274,User1274,27,Male,93.77,Healthy,Mi Gacoan,39.18714166,220,14,-6.1353,106.747872,-6.17657643,106.8054332,The food was bland and tasteless.
1275,User1275,55,Male,84.78,Dessert,Mi Gacoan,24.26852003,309,9,-6.132826,106.808932,-6.17657643,106.8054332,"Poor quality, not worth the money."
1276,User1276,62,Female,32.37,Dessert,KFC,13.06992978,447,3,-6.170413,106.827568,-6.192915894,106.820339,The food was delicious and fresh!
1277,User1277,35,Female,50.56,Beverage,JCo,51.90534307,421,15,-6.194735,106.729776,-6.200214681,106.8234153,The food was delicious and fresh!
1278,User1278,41,Female,84.32,Dessert,KFC,52.47151229,180,4,-6.144922,106.738542,-6.192915894,106.820339,"Unimpressed with the taste, won't return."
1279,User1279,53,Female,19.22,Healthy,McDonald's,23.55607249,138,13,-6.149005,106.839216,-6.191438909,106.8429918,The food was bland and tasteless.
1280,User1280,53,Male,12.29,Fast Food,Mi Gacoan,18.99710242,180,5,-6.193549,106.835281,-6.17657643,106.8054332,"Great food, definitely coming back."
1281,User1281,52,Female,13.21,Healthy,Mi Gacoan,37.15517209,74,6,-6.112213,106.786145,-6.17657643,106.8054332,"Amazing flavors, highly recommend!"
1282,User1282,38,Female,21.53,Dessert,Mi Gacoan,40.32525849,230,1,-6.103969,106.798593,-6.17657643,106.8054332,The food was delicious and fresh!
1283,User1283,23,Female,62.28,Dessert,McDonald's,40.79532187,364,1,-6.151785,106.780826,-6.191438909,106.8429918,"Poor quality, not worth the money."
1284,User1284,38,Female,92.51,Beverage,McDonald's,54.59014116,58,17,-6.106445,106.89318,-6.191438909,106.8429918,"Poor quality, not worth the money."
1285,User1285,24,Male,15.76,Dessert,McDonald's,20.26103942,323,0,-6.179742,106.808294,-6.191438909,106.8429918,"Amazing flavors, highly recommend!"
1286,User1286,26,Male,10.65,Beverage,JCo,49.8619254,248,0,-6.185345,106.734543,-6.200214681,106.8234153,"Amazing flavors, highly recommend!"
1287,User1287,18,Female,46.91,Beverage,JCo,5.972620504,402,19,-6.199836,106.834202,-6.200214681,106.8234153,The food was bland and tasteless.
1288,User1288,62,Male,86.29,Dessert,Burger King,75.1567578,435,18,-6.127515,106.731281,-6.194020442,106.8497223,"Not worth the price, very disappointing."
1289,User1289,43,Female,8.54,Beverage,KFC,27.52856901,88,4,-6.145668,106.83602,-6.192915894,106.820339,"Not worth the price, very disappointing."
1290,User1290,56,Female,30.46,Healthy,Burger King,16.57328671,315,12,-6.194849,106.819784,-6.194020442,106.8497223,Very tasty and well-prepared.
1291,User1291,25,Male,54.1,Beverage,JCo,54.78986182,255,18,-6.108309,106.860424,-6.200214681,106.8234153,"Poor quality, not worth the money."
1292,User1292,27,Female,74.12,Dessert,KFC,39.56060572,391,17,-6.144482,106.872955,-6.192915894,106.820339,"Terrible experience, food was awful."
1293,User1293,24,Female,87.26,Fast Food,Burger King,85.07684302,232,9,-6.155938,106.700768,-6.194020442,106.8497223,"Great food, definitely coming back."
1294,User1294,47,Female,89.05,Fast Food,Mi Gacoan,25.16197403,491,18,-6.131555,106.812052,-6.17657643,106.8054332,"Great food, definitely coming back."
1295,User1295,23,Female,74.53,Dessert,Burger King,64.47098021,333,16,-6.186073,106.733488,-6.194020442,106.8497223,"Terrible experience, food was awful."
1296,User1296,54,Female,40.53,Dessert,McDonald's,64.33423967,156,0,-6.168548,106.729008,-6.191438909,106.8429918,"Terrible experience, food was awful."
1297,User1297,47,Male,75.67,Healthy,Mi Gacoan,6.676391736,66,19,-6.166812,106.81253,-6.17657643,106.8054332,"Great food, definitely coming back."
1298,User1298,57,Male,83.12,Beverage,McDonald's,25.81188467,433,19,-6.149,106.823563,-6.191438909,106.8429918,The food was bland and tasteless.
1299,User1299,37,Male,40.57,Dessert,Starbucks,23.65499319,302,12,-6.198211,106.864024,-6.184808705,106.8234289,"Not worth the price, very disappointing."
1300,User1300,65,Female,36.04,Fast Food,Burger King,19.10373174,222,5,-6.161951,106.862566,-6.194020442,106.8497223,"Terrible experience, food was awful."
1301,User1301,40,Female,48.45,Dessert,Mi Gacoan,33.88782623,185,10,-6.190018,106.86518,-6.17657643,106.8054332,"Unimpressed with the taste, won't return."
1302,User1302,21,Female,17.05,Fast Food,Starbucks,50.55918754,304,4,-6.110244,106.876307,-6.184808705,106.8234289,The food was delicious and fresh!
1303,User1303,25,Female,48.52,Healthy,Mi Gacoan,46.53947961,357,6,-6.184864,106.721742,-6.17657643,106.8054332,"Unimpressed with the taste, won't return."
1304,User1304,47,Male,86.64,Healthy,Mi Gacoan,22.87465781,142,19,-6.169318,106.764739,-6.17657643,106.8054332,"Poor quality, not worth the money."
1305,User1305,38,Male,82.53,Fast Food,Mi Gacoan,36.09561373,393,1,-6.150837,106.865374,-6.17657643,106.8054332,"Not worth the price, very disappointing."
1306,User1306,26,Female,13.84,Fast Food,Burger King,30.05380711,442,17,-6.141862,106.864999,-6.194020442,106.8497223,"Amazing flavors, highly recommend!"
1307,User1307,36,Female,6.21,Beverage,Burger King,77.84574701,257,1,-6.115849,106.732733,-6.194020442,106.8497223,"Terrible experience, food was awful."
1308,User1308,40,Female,45.95,Fast Food,Burger King,50.19711115,8,9,-6.107019,106.823816,-6.194020442,106.8497223,"Not worth the price, very disappointing."
1309,User1309,40,Male,37.61,Healthy,McDonald's,26.41927993,166,10,-6.159174,106.80778,-6.191438909,106.8429918,"Unimpressed with the taste, won't return."
1310,User1310,39,Female,60.78,Beverage,Starbucks,45.86077471,315,0,-6.115266,106.778269,-6.184808705,106.8234289,"Not worth the price, very disappointing."
1311,User1311,64,Female,65.95,Healthy,JCo,54.37221476,310,9,-6.110284,106.783675,-6.200214681,106.8234153,The food was delicious and fresh!
1312,User1312,57,Female,69.4,Beverage,McDonald's,78.50562721,157,8,-6.172653,106.702374,-6.191438909,106.8429918,"Not worth the price, very disappointing."
1313,User1313,52,Male,73.7,Beverage,JCo,34.15235583,106,2,-6.140506,106.839209,-6.200214681,106.8234153,"Unimpressed with the taste, won't return."
1314,User1314,52,Male,93.73,Beverage,Burger King,55.71239201,152,18,-6.104167,106.804172,-6.194020442,106.8497223,"Poor quality, not worth the money."
1315,User1315,34,Male,79.58,Fast Food,Starbucks,54.84426443,153,19,-6.14742,106.731635,-6.184808705,106.8234289,The food was delicious and fresh!
1316,User1316,31,Male,18.93,Healthy,Starbucks,20.85566841,14,17,-6.158579,106.850511,-6.184808705,106.8234289,"Great food, definitely coming back."
1317,User1317,46,Male,10.63,Healthy,Burger King,83.13631942,30,16,-6.133085,106.712385,-6.194020442,106.8497223,"Great food, definitely coming back."
1318,User1318,31,Male,5.63,Healthy,Mi Gacoan,47.00300521,165,2,-6.116822,106.865841,-6.17657643,106.8054332,"Terrible experience, food was awful."
1319,User1319,51,Female,78.2,Dessert,McDonald's,77.93817429,267,11,-6.123178,106.719775,-6.191438909,106.8429918,The food was bland and tasteless.
1320,User1320,44,Male,5.18,Dessert,Burger King,70.53887487,276,10,-6.135545,106.736437,-6.194020442,106.8497223,"Great food, definitely coming back."
1321,User1321,31,Male,25.56,Fast Food,JCo,40.6020793,429,10,-6.15187,106.87864,-6.200214681,106.8234153,"Excellent taste, worth every penny!"
1322,User1322,28,Male,34.67,Beverage,McDonald's,82.04261279,151,11,-6.103687,106.72345,-6.191438909,106.8429918,"Not worth the price, very disappointing."
1323,User1323,41,Male,66.98,Dessert,JCo,40.7816606,489,4,-6.150027,106.877417,-6.200214681,106.8234153,"Poor quality, not worth the money."
1324,User1324,39,Female,27.92,Dessert,JCo,58.53925531,451,12,-6.158228,106.726306,-6.200214681,106.8234153,The food was delicious and fresh!
1325,User1325,45,Male,31.53,Fast Food,Starbucks,39.56528255,87,19,-6.128737,106.867844,-6.184808705,106.8234289,"Amazing flavors, highly recommend!"
1326,User1326,63,Male,5.25,Dessert,Starbucks,15.24281748,190,15,-6.165368,106.8039,-6.184808705,106.8234289,"Unimpressed with the taste, won't return."
1327,User1327,39,Male,46.62,Healthy,KFC,29.11414298,388,13,-6.141795,106.807737,-6.192915894,106.820339,"Poor quality, not worth the money."
1328,User1328,49,Male,12.48,Dessert,JCo,19.01078042,361,12,-6.192412,106.789957,-6.200214681,106.8234153,"Poor quality, not worth the money."
1329,User1329,56,Male,39.9,Healthy,KFC,54.03246616,340,15,-6.105297,106.863568,-6.192915894,106.820339,"Unimpressed with the taste, won't return."
1330,User1330,36,Female,83.37,Healthy,JCo,25.19331766,255,8,-6.185,106.866329,-6.200214681,106.8234153,The food was delicious and fresh!
1331,User1331,45,Male,15.42,Fast Food,Burger King,84.49485013,392,14,-6.130432,106.710887,-6.194020442,106.8497223,"Amazing flavors, highly recommend!"
1332,User1332,44,Male,10.7,Dessert,KFC,40.05830878,354,13,-6.122924,106.839022,-6.192915894,106.820339,"Excellent taste, worth every penny!"
1333,User1333,41,Male,39.81,Beverage,McDonald's,48.49195148,397,2,-6.108036,106.870081,-6.191438909,106.8429918,The food was delicious and fresh!
1334,User1334,25,Male,19.48,Dessert,Burger King,40.50722797,73,19,-6.121396,106.859332,-6.194020442,106.8497223,"Excellent taste, worth every penny!"
1335,User1335,31,Male,9.05,Fast Food,McDonald's,58.00503361,287,9,-6.176785,106.7392,-6.191438909,106.8429918,"Amazing flavors, highly recommend!"
1336,User1336,38,Female,61.56,Beverage,Starbucks,21.8667245,432,18,-6.160241,106.854393,-6.184808705,106.8234289,Very tasty and well-prepared.
1337,User1337,48,Female,77.85,Dessert,Starbucks,27.26221835,419,10,-6.196664,106.871249,-6.184808705,106.8234289,"Terrible experience, food was awful."
1338,User1338,53,Female,39.63,Beverage,JCo,61.58285837,317,9,-6.160752,106.719351,-6.200214681,106.8234153,"Terrible experience, food was awful."
1339,User1339,28,Female,42.55,Dessert,Burger King,79.00534673,110,9,-6.193952,106.706951,-6.194020442,106.8497223,"Poor quality, not worth the money."
1340,User1340,53,Female,73.83,Fast Food,JCo,39.38145818,396,7,-6.169335,106.887544,-6.200214681,106.8234153,"Amazing flavors, highly recommend!"
1341,User1341,23,Female,65.28,Beverage,Mi Gacoan,25.29708826,97,0,-6.133363,106.820444,-6.17657643,106.8054332,The food was delicious and fresh!
1342,User1342,55,Male,56.56,Fast Food,Mi Gacoan,44.67519943,321,4,-6.104498,106.841908,-6.17657643,106.8054332,"Unimpressed with the taste, won't return."
1343,User1343,40,Male,95.18,Healthy,JCo,44.907004,94,1,-6.120875,106.806075,-6.200214681,106.8234153,"Amazing flavors, highly recommend!"
1344,User1344,51,Male,49.58,Beverage,Mi Gacoan,44.59234034,180,16,-6.100024,106.83078,-6.17657643,106.8054332,The food was delicious and fresh!
1345,User1345,36,Male,8.4,Beverage,KFC,52.71476692,485,7,-6.121635,106.757084,-6.192915894,106.820339,The food was bland and tasteless.
1346,User1346,18,Male,59.88,Beverage,McDonald's,27.95158668,384,16,-6.159369,106.882036,-6.191438909,106.8429918,The food was delicious and fresh!
1347,User1347,49,Female,65.93,Healthy,KFC,39.14233672,20,16,-6.12213,106.821109,-6.192915894,106.820339,Very tasty and well-prepared.
1348,User1348,62,Female,5.07,Healthy,Burger King,60.43352459,471,19,-6.151711,106.749031,-6.194020442,106.8497223,"Poor quality, not worth the money."
1349,User1349,48,Male,67.47,Healthy,Burger King,72.57757718,336,19,-6.193738,106.718567,-6.194020442,106.8497223,"Poor quality, not worth the money."
1350,User1350,63,Male,94.89,Beverage,Burger King,5.462258839,115,9,-6.184883,106.845971,-6.194020442,106.8497223,"Poor quality, not worth the money."
1351,User1351,20,Female,27.84,Beverage,Starbucks,57.02400446,341,1,-6.13117,106.735421,-6.184808705,106.8234289,"Great food, definitely coming back."
1352,User1352,39,Male,17.14,Dessert,McDonald's,50.71707798,257,18,-6.13161,106.773526,-6.191438909,106.8429918,"Amazing flavors, highly recommend!"
1353,User1353,36,Female,26.53,Healthy,JCo,36.78014875,224,6,-6.148417,106.865114,-6.200214681,106.8234153,"Unimpressed with the taste, won't return."
1354,User1354,34,Female,98.44,Dessert,Starbucks,25.70912163,385,12,-6.159131,106.862159,-6.184808705,106.8234289,"Terrible experience, food was awful."
1355,User1355,53,Female,11.58,Beverage,JCo,49.25211557,374,5,-6.123658,106.777921,-6.200214681,106.8234153,"Not worth the price, very disappointing."
1356,User1356,30,Female,13.52,Beverage,KFC,53.15615788,340,17,-6.164003,106.72873,-6.192915894,106.820339,The food was bland and tasteless.
1357,User1357,26,Male,63.44,Healthy,JCo,42.95593155,319,6,-6.126677,106.848444,-6.200214681,106.8234153,Very tasty and well-prepared.
1358,User1358,44,Male,82.2,Dessert,KFC,41.93167214,29,12,-6.157704,106.887448,-6.192915894,106.820339,"Unimpressed with the taste, won't return."
1359,User1359,53,Female,97.1,Healthy,JCo,22.44112506,275,17,-6.161333,106.811789,-6.200214681,106.8234153,"Terrible experience, food was awful."
1360,User1360,27,Male,87.98,Healthy,Burger King,5.800829268,171,12,-6.198444,106.840217,-6.194020442,106.8497223,The food was delicious and fresh!
